mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,retention_time,mz
L-Proline,211202_Smp_OBi1_8,76256603.57392512,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.041538461538462,116.071154
L-Proline,211202_Smp_OBi1_9,72900955.12070303,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.041538461538462,116.071154
L-Proline,211202_Smp_OBi1small_1,14988827.319642693,Particulate,1,Obi1_set1,Glucose + NH4,9.041538461538462,116.071154
L-Proline,211202_Smp_OBi1small_3,13556511.548297605,Particulate,1,Obi1_set1,Glucose + NH4,9.041538461538462,116.071154
L-Proline,211202_Smp_OBi1small_5,18926314.651482828,Particulate,1,Obi1_set1,Homarine,9.041538461538462,116.071154
L-Proline,211202_Smp_OBi1small_7,18224887.00152087,Particulate,1,Obi1_set1,Homarine,9.041538461538462,116.071154
L-Proline,211202_Smp_RWi2_1,16120414.708406722,Particulate,1,Rwi_set1,Glycerol + NH4,9.041538461538462,116.071154
L-Proline,211202_Smp_RWi2_2,13248200.882918088,Particulate,1,Rwi_set1,Glycerol + NH4,9.041538461538462,116.071154
L-Proline,211202_Smp_RWi2_3,21938762.15118316,Particulate,1,Rwi_set1,Homarine,9.041538461538462,116.071154
L-Proline,211202_Smp_RWi2_4,29151609.80920743,Particulate,1,Rwi_set1,Homarine,9.041538461538462,116.071154
L-Proline,211202_Smp_RWi2_5,14567033.90251461,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,9.041538461538462,116.071154
L-Proline,211202_Smp_RWi2_6,11986961.951896409,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,9.041538461538462,116.071154
L-Serine,211202_Smp_OBi1_1,13119912.342917116,Particulate,1,OBi1_set2,Glucose + NH4,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1_2,8970411.211130196,Particulate,1,OBi1_set2,Glucose + NH4,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1_3,12352025.680960745,Particulate,1,OBi1_set2,Glucose + NH4,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1_4,3597625.0314348717,Particulate,1,OBi1_set2,Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1_5,3811183.809148726,Particulate,1,OBi1_set2,Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1_6,3358040.144093672,Particulate,1,OBi1_set2,Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1_7,9073897.558637464,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1_8,8172021.487353676,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1_9,7732356.733280418,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1small_1,1723168.605726044,Particulate,1,Obi1_set1,Glucose + NH4,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1small_3,2150813.045075007,Particulate,1,Obi1_set1,Glucose + NH4,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1small_5,2688310.639726226,Particulate,1,Obi1_set1,Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_OBi1small_7,2859602.3680144786,Particulate,1,Obi1_set1,Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_RWi2_1,5415819.655296935,Particulate,1,Rwi_set1,Glycerol + NH4,11.126153846153846,106.050419
L-Serine,211202_Smp_RWi2_2,4766337.156434108,Particulate,1,Rwi_set1,Glycerol + NH4,11.126153846153846,106.050419
L-Serine,211202_Smp_RWi2_3,1626440.629862257,Particulate,1,Rwi_set1,Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_RWi2_4,NA,Particulate,1,Rwi_set1,Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_RWi2_5,10163351.623337876,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,11.126153846153846,106.050419
L-Serine,211202_Smp_RWi2_6,7809326.630475005,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,11.126153846153846,106.050419
L-Threonine,211202_Smp_OBi1_1,59312564.5962184,Particulate,1,OBi1_set2,Glucose + NH4,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1_2,47046033.44835351,Particulate,1,OBi1_set2,Glucose + NH4,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1_3,58970373.945796125,Particulate,1,OBi1_set2,Glucose + NH4,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1_4,11784521.49863964,Particulate,1,OBi1_set2,Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1_5,11856139.611615043,Particulate,1,OBi1_set2,Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1_6,8511707.080243118,Particulate,1,OBi1_set2,Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1_7,39559565.98494678,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1_8,38639558.02762812,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1_9,36574810.50763836,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1small_1,5728935.578982639,Particulate,1,Obi1_set1,Glucose + NH4,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1small_3,5842076.380059089,Particulate,1,Obi1_set1,Glucose + NH4,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1small_5,11218403.905037614,Particulate,1,Obi1_set1,Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_OBi1small_7,10414005.041161554,Particulate,1,Obi1_set1,Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_RWi2_1,3698699.999506052,Particulate,1,Rwi_set1,Glycerol + NH4,9.921282051282052,120.066069
L-Threonine,211202_Smp_RWi2_2,3061929.45412778,Particulate,1,Rwi_set1,Glycerol + NH4,9.921282051282052,120.066069
L-Threonine,211202_Smp_RWi2_3,3277652.702037775,Particulate,1,Rwi_set1,Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_RWi2_4,3559789.0805621566,Particulate,1,Rwi_set1,Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_RWi2_5,2348934.393562737,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,9.921282051282052,120.066069
L-Threonine,211202_Smp_RWi2_6,1777041.851148778,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,9.921282051282052,120.066069
L-Tyrosine,211202_Smp_OBi1_1,9174577.444894368,Particulate,1,OBi1_set2,Glucose + NH4,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1_2,9609157.61160577,Particulate,1,OBi1_set2,Glucose + NH4,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1_3,9658766.366403282,Particulate,1,OBi1_set2,Glucose + NH4,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1_4,8161276.779273219,Particulate,1,OBi1_set2,Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1_5,7350920.970177865,Particulate,1,OBi1_set2,Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1_6,6823156.281877791,Particulate,1,OBi1_set2,Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1_7,10074551.407022435,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1_8,9777195.524697714,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1_9,9596077.433572486,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1small_1,4775786.462344725,Particulate,1,Obi1_set1,Glucose + NH4,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1small_3,4267828.011281979,Particulate,1,Obi1_set1,Glucose + NH4,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1small_5,4980115.169791142,Particulate,1,Obi1_set1,Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_OBi1small_7,4899010.000047247,Particulate,1,Obi1_set1,Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_RWi2_1,2364263.9272577283,Particulate,1,Rwi_set1,Glycerol + NH4,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_RWi2_2,2312822.2682747245,Particulate,1,Rwi_set1,Glycerol + NH4,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_RWi2_3,3190272.3620459116,Particulate,1,Rwi_set1,Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_RWi2_4,3009214.2401612313,Particulate,1,Rwi_set1,Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_RWi2_5,3855555.667204487,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,8.965384615384615,182.081719
L-Tyrosine,211202_Smp_RWi2_6,2877382.533971212,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,8.965384615384615,182.081719
Malic acid,211202_Smp_OBi1small_1,31123804,Particulate,-1,Obi1_set1,Glucose + NH4,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1small_3,32988842,Particulate,-1,Obi1_set1,Glucose + NH4,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1small_5,53887868,Particulate,-1,Obi1_set1,Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1small_7,66024904,Particulate,-1,Obi1_set1,Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_1,80193672,Particulate,-1,OBi1_set2,Glucose + NH4,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_2,89435784,Particulate,-1,OBi1_set2,Glucose + NH4,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_3,88128864,Particulate,-1,OBi1_set2,Glucose + NH4,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_4,44320824,Particulate,-1,OBi1_set2,Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_5,26884548,Particulate,-1,OBi1_set2,Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_6,55143312,Particulate,-1,OBi1_set2,Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_7,80488904,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_8,92688744,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_OBi1_9,77595408,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_RWi2_1,150122064,Particulate,-1,Rwi_set1,Glycerol + NH4,12.687560975609756,133.0137
Malic acid,211202_Smp_RWi2_2,128142808,Particulate,-1,Rwi_set1,Glycerol + NH4,12.687560975609756,133.0137
Malic acid,211202_Smp_RWi2_3,253523200,Particulate,-1,Rwi_set1,Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_RWi2_4,260536480,Particulate,-1,Rwi_set1,Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_RWi2_5,185580752,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,12.687560975609756,133.0137
Malic acid,211202_Smp_RWi2_6,133524464,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,12.687560975609756,133.0137
N-Acetyl-D-glucosamine,211202_Smp_OBi1_1,2379574,Particulate,1,OBi1_set2,Glucose + NH4,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1_2,2142352,Particulate,1,OBi1_set2,Glucose + NH4,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1_3,2257269,Particulate,1,OBi1_set2,Glucose + NH4,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1_4,618518,Particulate,1,OBi1_set2,Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1_5,608745,Particulate,1,OBi1_set2,Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1_6,526040,Particulate,1,OBi1_set2,Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1_7,1995437,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1_8,1899973,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1_9,2203724,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1small_1,146036,Particulate,1,Obi1_set1,Glucose + NH4,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1small_3,174579,Particulate,1,Obi1_set1,Glucose + NH4,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1small_5,412312,Particulate,1,Obi1_set1,Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_OBi1small_7,408856,Particulate,1,Obi1_set1,Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_RWi2_1,208155,Particulate,1,Rwi_set1,Glycerol + NH4,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_RWi2_2,120061,Particulate,1,Rwi_set1,Glycerol + NH4,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_RWi2_3,255498,Particulate,1,Rwi_set1,Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_RWi2_4,419387,Particulate,1,Rwi_set1,Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_RWi2_5,185099,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,8.307567567567567,222.097764
N-Acetyl-D-glucosamine,211202_Smp_RWi2_6,120612,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,8.307567567567567,222.097764
N-Acetyl-L-glutamic acid,211202_Smp_OBi1small_1,48209572,Particulate,-1,Obi1_set1,Glucose + NH4,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1small_3,49628132,Particulate,-1,Obi1_set1,Glucose + NH4,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1small_5,62146180,Particulate,-1,Obi1_set1,Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1small_7,61288792,Particulate,-1,Obi1_set1,Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_1,129755760,Particulate,-1,OBi1_set2,Glucose + NH4,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_2,130319744,Particulate,-1,OBi1_set2,Glucose + NH4,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_3,126733760,Particulate,-1,OBi1_set2,Glucose + NH4,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_4,3628926,Particulate,-1,OBi1_set2,Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_5,5948816,Particulate,-1,OBi1_set2,Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_6,4067639,Particulate,-1,OBi1_set2,Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_7,103714304,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_8,110088304,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_9,100278992,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_RWi2_1,87613496,Particulate,-1,Rwi_set1,Glycerol + NH4,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_RWi2_2,93001688,Particulate,-1,Rwi_set1,Glycerol + NH4,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_RWi2_3,63524804,Particulate,-1,Rwi_set1,Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_RWi2_4,65580404,Particulate,-1,Rwi_set1,Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_RWi2_5,151643520,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,11.25,188.055899
N-Acetyl-L-glutamic acid,211202_Smp_RWi2_6,107635296,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,11.25,188.055899
N-Acetylmuramic acid,211202_Smp_OBi1_1,2066117,Particulate,1,OBi1_set2,Glucose + NH4,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1_2,2026063,Particulate,1,OBi1_set2,Glucose + NH4,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1_3,2164622,Particulate,1,OBi1_set2,Glucose + NH4,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1_4,261582,Particulate,1,OBi1_set2,Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1_5,235704,Particulate,1,OBi1_set2,Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1_6,207792,Particulate,1,OBi1_set2,Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1_7,1775095,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1_8,1640697,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1_9,2019020,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1small_1,85294,Particulate,1,Obi1_set1,Glucose + NH4,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1small_3,180380,Particulate,1,Obi1_set1,Glucose + NH4,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1small_5,553583,Particulate,1,Obi1_set1,Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_OBi1small_7,613015,Particulate,1,Obi1_set1,Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_RWi2_1,418307,Particulate,1,Rwi_set1,Glycerol + NH4,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_RWi2_2,373726,Particulate,1,Rwi_set1,Glycerol + NH4,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_RWi2_3,981459,Particulate,1,Rwi_set1,Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_RWi2_4,1015896,Particulate,1,Rwi_set1,Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_RWi2_5,445215,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,7.090588235294118,294.118894
N-Acetylmuramic acid,211202_Smp_RWi2_6,279521,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,7.090588235294118,294.118894
N6-Methyladenine,211202_Smp_OBi1_1,238042.84269528603,Particulate,1,OBi1_set2,Glucose + NH4,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1_2,332230.655245255,Particulate,1,OBi1_set2,Glucose + NH4,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1_3,341225.95600169187,Particulate,1,OBi1_set2,Glucose + NH4,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1_4,145743.27879170628,Particulate,1,OBi1_set2,Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1_5,65037.148722373706,Particulate,1,OBi1_set2,Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1_6,115860.24377353788,Particulate,1,OBi1_set2,Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1_7,262639.5639468096,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1_8,312585.5373660835,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1_9,196629.0453829455,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1small_1,NA,Particulate,1,Obi1_set1,Glucose + NH4,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1small_3,NA,Particulate,1,Obi1_set1,Glucose + NH4,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1small_5,72052.70549871701,Particulate,1,Obi1_set1,Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_OBi1small_7,90371.43108228932,Particulate,1,Obi1_set1,Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_RWi2_1,51298.25516285332,Particulate,1,Rwi_set1,Glycerol + NH4,3.42325,150.07797
N6-Methyladenine,211202_Smp_RWi2_2,58424.4460862343,Particulate,1,Rwi_set1,Glycerol + NH4,3.42325,150.07797
N6-Methyladenine,211202_Smp_RWi2_3,80399.73492170287,Particulate,1,Rwi_set1,Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_RWi2_4,140928.03458277686,Particulate,1,Rwi_set1,Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_RWi2_5,48592.97623637589,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,3.42325,150.07797
N6-Methyladenine,211202_Smp_RWi2_6,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,3.42325,150.07797
NAD,211202_Smp_OBi1small_1,2931974.644793711,Particulate,-1,Obi1_set1,Glucose + NH4,11.105555555555556,662.101304
NAD,211202_Smp_OBi1small_3,1876645.5229107428,Particulate,-1,Obi1_set1,Glucose + NH4,11.105555555555556,662.101304
NAD,211202_Smp_OBi1small_5,2581671.460228608,Particulate,-1,Obi1_set1,Homarine,11.105555555555556,662.101304
NAD,211202_Smp_OBi1small_7,2538524.5207561394,Particulate,-1,Obi1_set1,Homarine,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_1,8081089.876600362,Particulate,-1,OBi1_set2,Glucose + NH4,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_2,7844841.360040998,Particulate,-1,OBi1_set2,Glucose + NH4,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_3,6209987.287955824,Particulate,-1,OBi1_set2,Glucose + NH4,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_4,46840.79575156759,Particulate,-1,OBi1_set2,Homarine,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_5,6118540.803263701,Particulate,-1,OBi1_set2,Homarine,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_6,3840738.3664765754,Particulate,-1,OBi1_set2,Homarine,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_7,4960045.846833011,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_8,8238369.653393901,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.105555555555556,662.101304
NAD,211202_Smp_OBi1_9,5026421.0328660775,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.105555555555556,662.101304
NAD,211202_Smp_RWi2_1,2743983.748836496,Particulate,-1,Rwi_set1,Glycerol + NH4,11.105555555555556,662.101304
NAD,211202_Smp_RWi2_2,2732190.203375398,Particulate,-1,Rwi_set1,Glycerol + NH4,11.105555555555556,662.101304
NAD,211202_Smp_RWi2_3,3060832.4511158587,Particulate,-1,Rwi_set1,Homarine,11.105555555555556,662.101304
NAD,211202_Smp_RWi2_4,3095662.1089160657,Particulate,-1,Rwi_set1,Homarine,11.105555555555556,662.101304
NAD,211202_Smp_RWi2_5,4083020.0878139823,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,11.105555555555556,662.101304
NAD,211202_Smp_RWi2_6,2631861.1985667855,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,11.105555555555556,662.101304
NADH,211202_Smp_OBi1small_1,226244,Particulate,-1,Obi1_set1,Glucose + NH4,10.895,664.116954
NADH,211202_Smp_OBi1small_3,NA,Particulate,-1,Obi1_set1,Glucose + NH4,10.895,664.116954
NADH,211202_Smp_OBi1small_5,NA,Particulate,-1,Obi1_set1,Homarine,10.895,664.116954
NADH,211202_Smp_OBi1small_7,49265,Particulate,-1,Obi1_set1,Homarine,10.895,664.116954
NADH,211202_Smp_OBi1_1,1093043,Particulate,-1,OBi1_set2,Glucose + NH4,10.895,664.116954
