mass_feature,RT,mz,MS2,add_annotation,sample_fraction,replicate_name,adjusted_area,sample_set,treatment
HILICPos_418,11.096,664.11786,NA,[M+H]+,Particulate,211202_Smp_OBi1_6,6256940.509739911,OBi1_set2,Homarine
HILICPos_418,11.096,664.11786,NA,[M+H]+,Particulate,211202_Smp_OBi1_7,12944849.396209847,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_418,11.096,664.11786,NA,[M+H]+,Particulate,211202_Smp_OBi1_8,15392545.08334406,OBi1_set2,Glucose + NH4 + Homarine
HILICPos_418,11.096,664.11786,NA,[M+H]+,Particulate,211202_Smp_OBi1_9,13102623.08606914,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_1,2841950.060727524,OBi1_set2,Glucose + NH4
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_2,2042423.427981315,OBi1_set2,Glucose + NH4
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_3,2712842.2456730404,OBi1_set2,Glucose + NH4
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_4,2930516.394734476,OBi1_set2,Homarine
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_5,3566923.7139060325,OBi1_set2,Homarine
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_6,3140364.718610688,OBi1_set2,Homarine
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_7,5453982.640944306,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_8,5985466.830999192,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_0,8.606,81.04456,NA,NA,Particulate,211202_Smp_OBi1_9,4784005.198462307,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_1,32566168.355957124,OBi1_set2,Glucose + NH4
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_2,44927527.90139114,OBi1_set2,Glucose + NH4
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_3,43034172.20507672,OBi1_set2,Glucose + NH4
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_4,33809045.85612861,OBi1_set2,Homarine
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_5,20240018.897834893,OBi1_set2,Homarine
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_6,23649347.972886354,OBi1_set2,Homarine
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_7,37621545.76719285,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_8,32932507.54595929,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_1,3.666,87.0076,NA,NA,Particulate,211202_Smp_OBi1_9,31661371.243933424,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_1,29311246,OBi1_set2,Glucose + NH4
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_2,28066462,OBi1_set2,Glucose + NH4
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_3,25462686,OBi1_set2,Glucose + NH4
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_4,4345317,OBi1_set2,Homarine
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_5,4546521,OBi1_set2,Homarine
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_6,4183757,OBi1_set2,Homarine
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_7,18320990,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_8,18848648,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_2,11.725,88.03918,NA,NA,Particulate,211202_Smp_OBi1_9,16357644,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_1,24477406,OBi1_set2,Glucose + NH4
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_2,22978678,OBi1_set2,Glucose + NH4
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_3,27061860,OBi1_set2,Glucose + NH4
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_4,4100744,OBi1_set2,Homarine
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_5,3473826,OBi1_set2,Homarine
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_6,3900648,OBi1_set2,Homarine
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_7,17855506,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_8,19696374,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_3,10.7,88.03922,NA,NA,Particulate,211202_Smp_OBi1_9,16960426,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_1,34513466.73266768,OBi1_set2,Glucose + NH4
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_2,45587157.27517991,OBi1_set2,Glucose + NH4
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_3,40636496.149659365,OBi1_set2,Glucose + NH4
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_4,9647905.773335429,OBi1_set2,Homarine
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_5,8386241.6709209345,OBi1_set2,Homarine
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_6,6575308.789154948,OBi1_set2,Homarine
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_7,37054210.96996288,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_8,33758012.74128832,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_4,10.875,89.02328,NA,NA,Particulate,211202_Smp_OBi1_9,30169544.093507458,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_1,4094900.724651555,OBi1_set2,Glucose + NH4
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_2,3757183.143675972,OBi1_set2,Glucose + NH4
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_3,4207352.134981792,OBi1_set2,Glucose + NH4
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_4,694813.9364174515,OBi1_set2,Homarine
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_5,672711.1510234714,OBi1_set2,Homarine
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_6,676110.1473136907,OBi1_set2,Homarine
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_7,3254043.167821367,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_8,2650455.044529617,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_5,11.028,95.06032,NA,NA,Particulate,211202_Smp_OBi1_9,2571227.099707882,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_1,0,OBi1_set2,Glucose + NH4
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_2,16562.80497354096,OBi1_set2,Glucose + NH4
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_3,0,OBi1_set2,Glucose + NH4
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_4,958346.6057242042,OBi1_set2,Homarine
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_5,695443.7913424141,OBi1_set2,Homarine
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_6,740318.0089715633,OBi1_set2,Homarine
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_7,1431819.8090284865,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_8,1193290.140006439,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_7,11.827,98.06001,NA,NA,Particulate,211202_Smp_OBi1_9,1264827.1427875366,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_1,0,OBi1_set2,Glucose + NH4
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_2,18341,OBi1_set2,Glucose + NH4
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_3,28733,OBi1_set2,Glucose + NH4
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_4,2873676,OBi1_set2,Homarine
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_5,2618465,OBi1_set2,Homarine
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_6,2859498,OBi1_set2,Homarine
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_7,3857881,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_8,3579414,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_8,10.897,98.06005,NA,NA,Particulate,211202_Smp_OBi1_9,4736750,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_1,22773785.67857017,OBi1_set2,Glucose + NH4
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_2,33359940.249842312,OBi1_set2,Glucose + NH4
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_3,25851993.78122749,OBi1_set2,Glucose + NH4
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_4,8999132.468215981,OBi1_set2,Homarine
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_5,7214985.584618135,OBi1_set2,Homarine
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_6,7273024.813269278,OBi1_set2,Homarine
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_7,23989168.28898491,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_8,22867865.60246928,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_9,10.967,101.02332,NA,[M-H]-,Particulate,211202_Smp_OBi1_9,23176164.10784555,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_1,7472135.049013196,OBi1_set2,Glucose + NH4
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_2,9064001.177799815,OBi1_set2,Glucose + NH4
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_3,7765703.547850873,OBi1_set2,Glucose + NH4
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_4,21240382.222064354,OBi1_set2,Homarine
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_5,17204067.54519591,OBi1_set2,Homarine
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_6,23000413.43512397,OBi1_set2,Homarine
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_7,34322733.46891394,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_8,35184009.18195056,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_10,12.227,101.02333,NA,[M-H]-,Particulate,211202_Smp_OBi1_9,26003328.88933376,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_1,141202494.9360056,OBi1_set2,Glucose + NH4
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_2,130160860.47652504,OBi1_set2,Glucose + NH4
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_3,140166866.77540284,OBi1_set2,Glucose + NH4
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_4,185054057.15407977,OBi1_set2,Homarine
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_5,124714777.75732264,OBi1_set2,Homarine
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_6,106696370.9576608,OBi1_set2,Homarine
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_7,465158780.074464,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_8,503527321.60172886,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_11,11.404,102.05482,50.76714:6489 61.75846:6475 66.62366:6577 67.11255:6361 69.33792:6521 72.42397:7131 73.02819:11507 80.73602:6318 86.23024:6601 94.59022:6763 99.52094:8333 102.05499:138638,NA,Particulate,211202_Smp_OBi1_9,441852041.3496974,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_1,16071870.33693855,OBi1_set2,Glucose + NH4
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_2,424702833.94478714,OBi1_set2,Glucose + NH4
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_3,827150533.4032295,OBi1_set2,Glucose + NH4
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_4,801946169.599495,OBi1_set2,Homarine
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_5,31330428.12972326,OBi1_set2,Homarine
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_6,489354849.781402,OBi1_set2,Homarine
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_7,112043466.51645929,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_8,261694632.8038836,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_13,4.882,103.03886,50.17123:6369 57.03335:12644 58.36202:7883 59.01266:1285061 59.08838:6191 69.78205:7076 72.62004:7468 103.03899:161291,NA,Particulate,211202_Smp_OBi1_9,307051337.6211727,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_1,1937705.44094551,OBi1_set2,Glucose + NH4
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_2,1617657.6148184133,OBi1_set2,Glucose + NH4
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_3,1919196.891621429,OBi1_set2,Glucose + NH4
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_4,4207526.174640114,OBi1_set2,Homarine
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_5,2774096.2278464464,OBi1_set2,Homarine
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_6,2371946.2799766525,OBi1_set2,Homarine
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_7,6748135.581596585,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_8,7292956.995337705,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_14,12.073,103.03888,NA,NA,Particulate,211202_Smp_OBi1_9,7032386.472653081,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_1,3934636.270605119,OBi1_set2,Glucose + NH4
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_2,3039008.3018416977,OBi1_set2,Glucose + NH4
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_3,3951281.298497588,OBi1_set2,Glucose + NH4
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_4,6443571.032678336,OBi1_set2,Homarine
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_5,6354354.2127674185,OBi1_set2,Homarine
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_6,4984289.064649601,OBi1_set2,Homarine
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_7,9989571.80967926,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_8,10071051.833937785,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_15,11.152,104.0341,NA,NA,Particulate,211202_Smp_OBi1_9,9118017.614311898,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_1,1093124,OBi1_set2,Glucose + NH4
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_2,1206939,OBi1_set2,Glucose + NH4
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_3,1338521,OBi1_set2,Glucose + NH4
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_4,16028,OBi1_set2,Homarine
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_5,17211,OBi1_set2,Homarine
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_6,0,OBi1_set2,Homarine
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_7,996681,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_8,1104272,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_16,11.628,108.52872,NA,NA,Particulate,211202_Smp_OBi1_9,618492,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_1,320967.9692019422,OBi1_set2,Glucose + NH4
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_2,295401.40581016697,OBi1_set2,Glucose + NH4
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_3,304184.3452838295,OBi1_set2,Glucose + NH4
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_4,44896192.26251267,OBi1_set2,Homarine
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_5,33152968.59537375,OBi1_set2,Homarine
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_6,27429403.872726463,OBi1_set2,Homarine
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_7,20348301.815179694,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_8,22008061.052239574,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_17,5.641,110.05997,NA,NA,Particulate,211202_Smp_OBi1_9,19210679.102907,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_1,13421819,OBi1_set2,Glucose + NH4
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_2,13886189,OBi1_set2,Glucose + NH4
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_3,7449866,OBi1_set2,Glucose + NH4
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_4,3982751,OBi1_set2,Homarine
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_5,4059106,OBi1_set2,Homarine
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_6,7157498,OBi1_set2,Homarine
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_7,11224545,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_8,10234076,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_18,11.655,110.98424,NA,NA,Particulate,211202_Smp_OBi1_9,8152534,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_1,10088489.42090427,OBi1_set2,Glucose + NH4
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_2,10003129.157628756,OBi1_set2,Glucose + NH4
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_3,9053641.234107647,OBi1_set2,Glucose + NH4
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_4,4231513.855574261,OBi1_set2,Homarine
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_5,5127583.62323099,OBi1_set2,Homarine
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_6,3016717.700700871,OBi1_set2,Homarine
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_7,8262567.810838939,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_8,7109791.584576509,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_19,14.322,111.00758,NA,NA,Particulate,211202_Smp_OBi1_9,6282456.258335812,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_1,221008918.58213603,OBi1_set2,Glucose + NH4
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_2,131530111.66834214,OBi1_set2,Glucose + NH4
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_3,195199831.2155587,OBi1_set2,Glucose + NH4
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_4,80958551.44853348,OBi1_set2,Homarine
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_5,33378217.53802251,OBi1_set2,Homarine
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_6,21701139.515873596,OBi1_set2,Homarine
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_7,139805507.67568135,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_8,80476089.05782892,OBi1_set2,Glucose + NH4 + Homarine
HILICNeg_20,5.919,111.0188,52.96132:6876 56.07968:7351 68.01312:7935 79.71623:6868 81.03244:8230 94.92538:6787 99.71152:6442 111.01896:556838 111.05523:9868,NA,Particulate,211202_Smp_OBi1_9,63280368.954332,OBi1_set2,Glucose + NH4 + Homarine
