contig,Unnamed..0_x,hmm_profile,hmm_e_val,Unnamed..0_y,nt_id,sample_name,station,filter,raw_counts_A,raw_counts_B,raw_counts_C,transcripts_L_A,transcripts_L_B,transcripts_L_C,tax_id,tax_name,domain,phylum,class,order,family,genus,species,strain,KOfam,KOfam_definition,pfam_id,pfam_name,pfam_description,Cast,Filter,Replicate,Depth,Latitude,Longitude,temperature,salinity,adjusted_salinity,density,oxygen,oxygen_saturation,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2,pc,pn,Nitrate_Nitrite,dCo_concentration,Cd_dissolved,Pb_dissolved,Fe_dissolved,Ni_dissolved,Cu_dissolved,Zn_dissolved,Mn_dissolved,Co_dissolved
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L32S1.2um,816,OBi1_02316_SPO3189,4.00E-225,7894658,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L32S1.2um,L32S1,2um,7.61161,0,5.28038,36173.06435,0,14692.91938,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,32.3,-158,17.41983333,34.84226776,34.67831703,25.17250716,248.993,102.49,2.854835696,0.005836023,4.214825351,4.208989328,0.061405399,0.211913201,0.150507802,63.54515632,0.009362416,0.003482731,2.471002703,0.405356915,0,83.0790102,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L32S3.2um,816,OBi1_02316_SPO3189,4.00E-225,11621563,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L32S3.2um,L32S3,2um,7.40772,0,0,15647.70433,0,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L32S3.2um,816,OBi1_02316_SPO3189,4.00E-225,11621563,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L32S3.2um,L32S3,2um,7.40772,0,0,15647.70433,0,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L32S3.2um,816,OBi1_02316_SPO3189,4.00E-225,11621563,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L32S3.2um,L32S3,2um,7.40772,0,0,15647.70433,0,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L32S3.3um,816,OBi1_02316_SPO3189,4.00E-225,14100676,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L32S3.3um,L32S3,3um,1,0,0,4238.117157,0,0,131567,cellular organisms,,,,,,,,,,,,,,NA,3,A,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L32S3.3um,816,OBi1_02316_SPO3189,4.00E-225,14100676,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L32S3.3um,L32S3,3um,1,0,0,4238.117157,0,0,131567,cellular organisms,,,,,,,,,,,,,,NA,3,B,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L32S3.3um,816,OBi1_02316_SPO3189,4.00E-225,14100676,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L32S3.3um,L32S3,3um,1,0,0,4238.117157,0,0,131567,cellular organisms,,,,,,,,,,,,,,NA,3,C,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L35S1.2um,816,OBi1_02316_SPO3189,4.00E-225,15844523,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L35S1.2um,L35S1,2um,19.2096,15.1913,0,351958.6683,246322.1784,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L35S1.2um,816,OBi1_02316_SPO3189,4.00E-225,15844523,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L35S1.2um,L35S1,2um,19.2096,15.1913,0,351958.6683,246322.1784,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L35S1.2um,816,OBi1_02316_SPO3189,4.00E-225,15844523,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L35S1.2um,L35S1,2um,19.2096,15.1913,0,351958.6683,246322.1784,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L35S2.2um,816,OBi1_02316_SPO3189,4.00E-225,21873451,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L35S2.2um,L35S2,2um,42.3247,22.598,61.7932,399575.5438,236905.3561,772072.7065,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L35S2.2um,816,OBi1_02316_SPO3189,4.00E-225,21873451,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L35S2.2um,L35S2,2um,42.3247,22.598,61.7932,399575.5438,236905.3561,772072.7065,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L35S2.2um,816,OBi1_02316_SPO3189,4.00E-225,21873451,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L35S2.2um,L35S2,2um,42.3247,22.598,61.7932,399575.5438,236905.3561,772072.7065,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L37S1.2um,816,OBi1_02316_SPO3189,4.00E-225,27749886,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L37S1.2um,L37S1,2um,38.3384,34.7213,31.8692,519974.5188,529815.3031,437093.5682,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L37S1.2um,816,OBi1_02316_SPO3189,4.00E-225,27749886,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L37S1.2um,L37S1,2um,38.3384,34.7213,31.8692,519974.5188,529815.3031,437093.5682,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L37S1.2um,816,OBi1_02316_SPO3189,4.00E-225,27749886,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L37S1.2um,L37S1,2um,38.3384,34.7213,31.8692,519974.5188,529815.3031,437093.5682,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L38S1.2um,816,OBi1_02316_SPO3189,4.00E-225,31019739,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L38S1.2um,L38S1,2um,39.5459,33.8929,18.9979,441281.5205,369777.2079,318431.6391,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L38S1.2um,816,OBi1_02316_SPO3189,4.00E-225,31019739,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L38S1.2um,L38S1,2um,39.5459,33.8929,18.9979,441281.5205,369777.2079,318431.6391,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L38S1.2um,816,OBi1_02316_SPO3189,4.00E-225,31019739,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L38S1.2um,L38S1,2um,39.5459,33.8929,18.9979,441281.5205,369777.2079,318431.6391,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L40S1.2um,816,OBi1_02316_SPO3189,4.00E-225,37103013,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L40S1.2um,L40S1,2um,14.0374,32.7723,21.7943,169021.516,469582.3353,355595.2311,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L40S1.2um,816,OBi1_02316_SPO3189,4.00E-225,37103013,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L40S1.2um,L40S1,2um,14.0374,32.7723,21.7943,169021.516,469582.3353,355595.2311,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L40S1.2um,816,OBi1_02316_SPO3189,4.00E-225,37103013,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L40S1.2um,L40S1,2um,14.0374,32.7723,21.7943,169021.516,469582.3353,355595.2311,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,40.88,-158,10.57084,33.55839247,33.39998191,25.60927732,299.8864,106.578,7.558574926,5.244195299,10.56422355,5.320028248,0.596298069,0.799602251,0.203304182,55.88569271,0.131918485,0.107330799,8.527290251,1.345981349,4.294852884,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L40S2.2um,816,OBi1_02316_SPO3189,4.00E-225,39111907,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L40S2.2um,L40S2,2um,9.56752,3.68483,19.1552,63493.76247,38917.23709,90108.86351,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L40S2.2um,816,OBi1_02316_SPO3189,4.00E-225,39111907,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L40S2.2um,L40S2,2um,9.56752,3.68483,19.1552,63493.76247,38917.23709,90108.86351,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4_G3.UW.NS.L40S2.2um,816,OBi1_02316_SPO3189,4.00E-225,39111907,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i4,G3.UW.NS.L40S2.2um,L40S2,2um,9.56752,3.68483,19.1552,63493.76247,38917.23709,90108.86351,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,40.09,-158,11.20477143,33.69088969,33.53191758,25.59998661,291.4334286,105.1028571,4.767278727,1.496564446,6.11137019,4.614805744,0.308390898,0.479973934,0.171583036,55.95599954,0.184363962,0.06364104,7.345508675,1.23397279,1.209594108,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i5_G3.UW.NS.L32S3.2um,716,OBi1_02316_SPO3189,3.60E-225,10824401,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i5,G3.UW.NS.L32S3.2um,L32S3,2um,0,6.00071,0,0,24611.78054,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i5_G3.UW.NS.L32S3.2um,716,OBi1_02316_SPO3189,3.60E-225,10824401,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i5,G3.UW.NS.L32S3.2um,L32S3,2um,0,6.00071,0,0,24611.78054,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i5_G3.UW.NS.L32S3.2um,716,OBi1_02316_SPO3189,3.60E-225,10824401,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i5,G3.UW.NS.L32S3.2um,L32S3,2um,0,6.00071,0,0,24611.78054,0,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L25S1.3um,617,OBi1_02316_SPO3189,2.90E-225,2088496,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L25S1.3um,L25S1,3um,0,1,NA,0,7267.60209,NA,131567,cellular organisms,,,,,,,,,,,,,,NA,3,A,7,25.87,-158,21.8195,35.34949784,35.18339961,24.41230443,228.7095,102.3783333,1.356279318,0.004400081,4.650265743,4.645865662,0.027608127,0.218392146,0.190784019,70.70115618,0.008959732,0.002072537,2.780477148,0.444772943,NA,61.80734381,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L25S1.3um,617,OBi1_02316_SPO3189,2.90E-225,2088496,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L25S1.3um,L25S1,3um,0,1,NA,0,7267.60209,NA,131567,cellular organisms,,,,,,,,,,,,,,NA,3,B,7,25.87,-158,21.8195,35.34949784,35.18339961,24.41230443,228.7095,102.3783333,1.356279318,0.004400081,4.650265743,4.645865662,0.027608127,0.218392146,0.190784019,70.70115618,0.008959732,0.002072537,2.780477148,0.444772943,NA,62.80734381,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L25S1.3um,617,OBi1_02316_SPO3189,2.90E-225,2088496,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L25S1.3um,L25S1,3um,0,1,NA,0,7267.60209,NA,131567,cellular organisms,,,,,,,,,,,,,,NA,3,C,7,25.87,-158,21.8195,35.34949784,35.18339961,24.41230443,228.7095,102.3783333,1.356279318,0.004400081,4.650265743,4.645865662,0.027608127,0.218392146,0.190784019,70.70115618,0.008959732,0.002072537,2.780477148,0.444772943,NA,63.80734381,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L32S1.2um,617,OBi1_02316_SPO3189,2.90E-225,7872856,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L32S1.2um,L32S1,2um,0,0,8.62252,0,0,23992.58978,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,32.3,-158,17.41983333,34.84226776,34.67831703,25.17250716,248.993,102.49,2.854835696,0.005836023,4.214825351,4.208989328,0.061405399,0.211913201,0.150507802,63.54515632,0.009362416,0.003482731,2.471002703,0.405356915,0,83.0790102,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L32S1.2um,617,OBi1_02316_SPO3189,2.90E-225,7872856,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L32S1.2um,L32S1,2um,0,0,8.62252,0,0,23992.58978,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,32.3,-158,17.41983333,34.84226776,34.67831703,25.17250716,248.993,102.49,2.854835696,0.005836023,4.214825351,4.208989328,0.061405399,0.211913201,0.150507802,63.54515632,0.009362416,0.003482731,2.471002703,0.405356915,0,83.0790102,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L32S1.2um,617,OBi1_02316_SPO3189,2.90E-225,7872856,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L32S1.2um,L32S1,2um,0,0,8.62252,0,0,23992.58978,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,32.3,-158,17.41983333,34.84226776,34.67831703,25.17250716,248.993,102.49,2.854835696,0.005836023,4.214825351,4.208989328,0.061405399,0.211913201,0.150507802,63.54515632,0.009362416,0.003482731,2.471002703,0.405356915,0,83.0790102,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L32S3.2um,617,OBi1_02316_SPO3189,2.90E-225,12355760,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L32S3.2um,L32S3,2um,0,0,5.10109,0,0,22449.3828,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,A,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L32S3.2um,617,OBi1_02316_SPO3189,2.90E-225,12355760,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L32S3.2um,L32S3,2um,0,0,5.10109,0,0,22449.3828,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,B,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7_G3.UW.NS.L32S3.2um,617,OBi1_02316_SPO3189,2.90E-225,12355760,G3.UW.NS.UW35_2.7m.0_2um_TRINITY_DN6534_c0_g1_i7,G3.UW.NS.L32S3.2um,L32S3,2um,0,0,5.10109,0,0,22449.3828,131567,cellular organisms,,,,,,,,,,,,,,NA,0.2,C,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
